,calender,GDP1,GDP2,GDP3,GDP4
1765,2015-03-31,0.006088022,0.009671913,0.012850417,0.015031024
1766,2015-04-01,0.006356796,0.009746104,0.012897686,0.015063761
1767,2015-04-02,0.0037312,0.007710805,0.011470107,0.01406879
1768,2015-04-03,0.003446981,0.007461774,0.011299683,0.013951196
1769,2015-04-04,0.003446981,0.007461774,0.011299683,0.013951196
1770,2015-04-05,0.003446981,0.007461774,0.011299683,0.013951196
1771,2015-04-06,0.003446981,0.007461774,0.011299683,0.013951196
1772,2015-04-07,0.004100512,0.007983546,0.011661733,0.014202149
1773,2015-04-08,0.004100512,0.007983546,0.011661733,0.014202149
1774,2015-04-09,0.004100512,0.007983546,0.011661733,0.014202149
1775,2015-04-10,0.005211909,0.008896336,0.012317587,0.014671735
1776,2015-04-11,0.005211909,0.008896336,0.012317587,0.014671735
1777,2015-04-12,0.005211909,0.008896336,0.012317587,0.014671735
1778,2015-04-13,0.005211909,0.008896336,0.012317587,0.014671735
1779,2015-04-14,0.01251084,0.012173704,0.014429926,0.016129335
1780,2015-04-15,0.010200669,0.009717022,0.012741306,0.014970387
1781,2015-04-16,0.009843874,0.010975902,0.013666891,0.015603907
1782,2015-04-17,0.010622909,0.011643888,0.014130255,0.015922014
1783,2015-04-18,0.010622909,0.011643888,0.014130255,0.015922014
1784,2015-04-19,0.010622909,0.011643888,0.014130255,0.015922014
1785,2015-04-20,0.010622909,0.011643888,0.014130255,0.015922014
1786,2015-04-21,0.010622909,0.011643888,0.014130255,0.015922014
1787,2015-04-22,0.010622909,0.011643888,0.014130255,0.015922014
1788,2015-04-23,0.009030293,0.011634434,0.014192667,0.015965736
1789,2015-04-24,0.009648519,0.012026125,0.014457873,0.016147796
1790,2015-04-25,0.009648519,0.012026125,0.014457873,0.016147796
1791,2015-04-26,0.009648519,0.012026125,0.014457873,0.016147796
1792,2015-04-27,0.009648519,0.012026125,0.014457873,0.016147796
1793,2015-04-28,0.009648519,0.012026125,0.014457873,0.016147796
1794,2015-04-29,0.015075912,0.012760695,0.014977667,0.016563779
1795,2015-04-30,0.01571716,0.013424661,0.015446922,0.016887557
1796,2015-05-01,0.016867265,0.013737294,0.015618787,0.017004021
1797,2015-05-02,0.016867265,0.013737294,0.015618787,0.017004021
1798,2015-05-03,0.016867265,0.013737294,0.015618787,0.017004021
1799,2015-05-04,0.016867265,0.013737294,0.015618787,0.017004021
1800,2015-05-05,0.019913833,0.016616434,0.017609782,0.018357478
1801,2015-05-06,0.019915073,0.016617705,0.017610615,0.018358011
1802,2015-05-07,0.019915073,0.016617705,0.017610615,0.018358011
1803,2015-05-08,0.022705046,0.01961803,0.019623941,0.019706543
1804,2015-05-09,0.022705046,0.01961803,0.019623941,0.019706543
1805,2015-05-10,0.022705046,0.01961803,0.019623941,0.019706543
1806,2015-05-11,0.022705046,0.01961803,0.019623941,0.019706543
1807,2015-05-12,0.022597971,0.019544109,0.019572218,0.0196719
1808,2015-05-13,0.022001237,0.017786755,0.018283776,0.018804614
1809,2015-05-14,0.021784598,0.017531965,0.018108352,0.018686717
1810,2015-05-15,0.019873559,0.015306065,0.016567093,0.017648921
1811,2015-05-16,0.019873559,0.015306065,0.016567093,0.017648921
1812,2015-05-17,0.019873559,0.015306065,0.016567093,0.017648921
1813,2015-05-18,0.019873559,0.015306065,0.016567093,0.017648921
1814,2015-05-19,0.030670153,0.017574899,0.017122468,0.017987503
1815,2015-05-20,0.030670153,0.017574899,0.017122468,0.017987503
1816,2015-05-21,0.030474452,0.017154879,0.016836502,0.017793555
1817,2015-05-22,0.030285429,0.016928233,0.016679382,0.017688225
1818,2015-05-23,0.030285429,0.016928233,0.016679382,0.017688225
1819,2015-05-24,0.030285429,0.016928233,0.016679382,0.017688225
1820,2015-05-25,0.030285429,0.016928233,0.016679382,0.017688225
1821,2015-05-26,0.029562689,0.016927801,0.016796105,0.017772835
1822,2015-05-27,0.029562689,0.016927801,0.016796105,0.017772835
1823,2015-05-28,0.029562689,0.016927801,0.016796105,0.017772835
1824,2015-05-29,0.029615766,0.016994013,0.016837289,0.017799344
1825,2015-05-30,0.029615766,0.016994013,0.016837289,0.017799344
1826,2015-05-31,0.029615766,0.016994013,0.016837289,0.017799344
1827,2015-06-01,0.030320722,0.017138831,0.016822325,0.017784859
1828,2015-06-02,0.017138831,0.016822325,0.017784859,0.0184697
1829,2015-06-03,0.017157429,0.016873494,0.017826714,0.018500736
1830,2015-06-04,0.017157429,0.016873494,0.017826714,0.018500736
1831,2015-06-05,0.018795699,0.017967499,0.018561639,0.018994593
1832,2015-06-06,0.018795699,0.017967499,0.018561639,0.018994593
1833,2015-06-07,0.018795699,0.017967499,0.018561639,0.018994593
1834,2015-06-08,0.018795699,0.017967499,0.018561639,0.018994593
1835,2015-06-09,0.019900311,0.018716054,0.019064754,0.019332593
1836,2015-06-10,0.019900311,0.018716054,0.019064754,0.019332593
1837,2015-06-11,0.023994873,0.021433296,0.020877946,0.020543669
1838,2015-06-12,0.02430163,0.021652821,0.021024585,0.020641272
1839,2015-06-13,0.02430163,0.021652821,0.021024585,0.020641272
1840,2015-06-14,0.02430163,0.021652821,0.021024585,0.020641272
1841,2015-06-15,0.017764756,0.016507668,0.017580533,0.018342774
1842,2015-06-16,0.019830784,0.016623821,0.017607018,0.018358324
1843,2015-06-17,0.019830784,0.016623821,0.017607018,0.018358324
1844,2015-06-18,0.022495915,0.018656759,0.018965366,0.019265011
1845,2015-06-19,0.022495915,0.018656759,0.018965366,0.019265011
1846,2015-06-20,0.022495915,0.018656759,0.018965366,0.019265011
1847,2015-06-21,0.022495915,0.018656759,0.018965366,0.019265011
1848,2015-06-22,0.022495915,0.018656759,0.018965366,0.019265011
1849,2015-06-23,0.021621849,0.018296093,0.01873489,0.019111202
1850,2015-06-24,0.021621849,0.018296093,0.01873489,0.019111202
1851,2015-06-25,0.021892194,0.018491962,0.018868286,0.019201176
1852,2015-06-26,0.021892194,0.018491962,0.018868286,0.019201176
1853,2015-06-27,0.021892194,0.018491962,0.018868286,0.019201176
1854,2015-06-28,0.021892194,0.018491962,0.018868286,0.019201176
1855,2015-06-29,0.021892194,0.018491962,0.018868286,0.019201176
1856,2015-06-30,0.021892194,0.018491962,0.018868286,0.019201176
1857,2015-07-01,0.022642333,0.018664669,0.018969249,0.019268083
1858,2015-07-02,0.023283189,0.019127359,0.019282197,0.019477414
1859,2015-07-03,0.023283189,0.019127359,0.019282197,0.019477414
1860,2015-07-04,0.023283189,0.019127359,0.019282197,0.019477414
1861,2015-07-05,0.023283189,0.019127359,0.019282197,0.019477414
1862,2015-07-06,0.023283189,0.019127359,0.019282197,0.019477414
1863,2015-07-07,0.021579509,0.017806752,0.018389222,0.018878869
1864,2015-07-08,0.021579509,0.017806752,0.018389222,0.018878869
1865,2015-07-09,0.021579509,0.017806752,0.018389222,0.018878869
1866,2015-07-10,0.021579509,0.017806752,0.018389222,0.018878869
1867,2015-07-11,0.021579509,0.017806752,0.018389222,0.018878869
1868,2015-07-12,0.021579509,0.017806752,0.018389222,0.018878869
1869,2015-07-13,0.021579509,0.017806752,0.018389222,0.018878869
1870,2015-07-14,0.01969614,0.016463304,0.017468229,0.018250685
1871,2015-07-15,0.019091623,0.01579256,0.016996189,0.017930925
1872,2015-07-16,0.019059501,0.01575522,0.016968988,0.017911286
1873,2015-07-17,0.024782279,0.016670475,0.017327787,0.018140449
1874,2015-07-18,0.024782279,0.016670475,0.017327787,0.018140449
1875,2015-07-19,0.024782279,0.016670475,0.017327787,0.018140449
1876,2015-07-20,0.024782279,0.016670475,0.017327787,0.018140449
1877,2015-07-21,0.024782279,0.016670475,0.017327787,0.018140449
1878,2015-07-22,0.024782279,0.016670475,0.017327787,0.018140449
1879,2015-07-23,0.024782279,0.016670475,0.017327787,0.018140449
1880,2015-07-24,0.023408739,0.016604506,0.017366846,0.018171645
1881,2015-07-25,0.023408739,0.016604506,0.017366846,0.018171645
1882,2015-07-26,0.023408739,0.016604506,0.017366846,0.018171645
1883,2015-07-27,0.024029786,0.017015469,0.017634301,0.018351279
1884,2015-07-28,0.024029786,0.017015469,0.017634301,0.018351279
1885,2015-07-29,0.024029786,0.017015469,0.017634301,0.018351279
1886,2015-07-30,0.022911475,0.01709537,0.01775878,0.018489179
1887,2015-07-31,0.022911475,0.01709537,0.01775878,0.018489179
1888,2015-08-01,0.022911475,0.01709537,0.01775878,0.018489179
1889,2015-08-02,0.022911475,0.01709537,0.01775878,0.018489179
1890,2015-08-03,0.022614427,0.017223632,0.017872303,0.018567657
1891,2015-08-04,0.022614427,0.017223632,0.017872303,0.018567657
1892,2015-08-05,0.022626263,0.017278811,0.017915197,0.018597808
1893,2015-08-06,0.022626263,0.017278811,0.017915197,0.018597808
1894,2015-08-07,0.025222842,0.020070207,0.019799648,0.019867261
1895,2015-08-08,0.025222842,0.020070207,0.019799648,0.019867261
1896,2015-08-09,0.025222842,0.020070207,0.019799648,0.019867261
1897,2015-08-10,0.025222842,0.020070207,0.019799648,0.019867261
1898,2015-08-11,0.025227446,0.02007481,0.019802779,0.019869365
1899,2015-08-12,0.024591396,0.01936019,0.019316875,0.019541408
1900,2015-08-13,0.024433593,0.018919779,0.018951868,0.019292603
1901,2015-08-14,0.025707035,0.020939747,0.020419825,0.020286656
1902,2015-08-15,0.025707035,0.020939747,0.020419825,0.020286656
1903,2015-08-16,0.025707035,0.020939747,0.020419825,0.020286656
1904,2015-08-17,0.023032943,0.014822749,0.016298245,0.017512547
1905,2015-08-18,0.014087401,0.013233583,0.016076684,0.017393129
1906,2015-08-19,0.013950401,0.013087916,0.015978841,0.017329103
1907,2015-08-20,0.015367655,0.016137278,0.018031464,0.018706634
1908,2015-08-21,0.015367655,0.016137278,0.018031464,0.018706634
1909,2015-08-22,0.015367655,0.016137278,0.018031464,0.018706634
1910,2015-08-23,0.015367655,0.016137278,0.018031464,0.018706634
1911,2015-08-24,0.015367655,0.016137278,0.018031464,0.018706634
1912,2015-08-25,0.016223879,0.016217989,0.018004286,0.018686314
1913,2015-08-26,0.016496575,0.016438148,0.018150721,0.018785248
1914,2015-08-27,0.016377358,0.01633563,0.018073839,0.018732689
1915,2015-08-28,0.017705606,0.016287861,0.017880006,0.018598367
1916,2015-08-29,0.017705606,0.016287861,0.017880006,0.018598367
1917,2015-08-30,0.017705606,0.016287861,0.017880006,0.018598367
1918,2015-08-31,0.017705606,0.016287861,0.017880006,0.018598367
1919,2015-09-01,0.016866456,0.015988684,0.017777802,0.01853289
1920,2015-09-02,0.015988684,0.017777802,0.01853289,0.019026302
1921,2015-09-03,0.014747217,0.016915848,0.017951172,0.018633993
1922,2015-09-04,0.015099932,0.017159561,0.018114862,0.018743796
1923,2015-09-05,0.015099932,0.017159561,0.018114862,0.018743796
1924,2015-09-06,0.015099932,0.017159561,0.018114862,0.018743796
1925,2015-09-07,0.015099932,0.017159561,0.018114862,0.018743796
1926,2015-09-08,0.015099932,0.017159561,0.018114862,0.018743796
1927,2015-09-09,0.016664402,0.018219507,0.018830426,0.019226857
1928,2015-09-10,0.011990774,0.015039092,0.016680836,0.017774529
1929,2015-09-11,0.011677033,0.014826999,0.016538571,0.017679134
1930,2015-09-12,0.011677033,0.014826999,0.016538571,0.017679134
1931,2015-09-13,0.011677033,0.014826999,0.016538571,0.017679134
1932,2015-09-14,0.011677033,0.014826999,0.016538571,0.017679134
1933,2015-09-15,0.008803785,0.012027401,0.014613599,0.016368295
1934,2015-09-16,0.008330325,0.011699792,0.014399066,0.016228385
1935,2015-09-17,0.006667529,0.011318635,0.014162937,0.016065749
1936,2015-09-18,0.006667529,0.011318635,0.014162937,0.016065749
1937,2015-09-19,0.006667529,0.011318635,0.014162937,0.016065749
1938,2015-09-20,0.006667529,0.011318635,0.014162937,0.016065749
1939,2015-09-21,0.006667529,0.011318635,0.014162937,0.016065749
1940,2015-09-22,0.006667529,0.011318635,0.014162937,0.016065749
1941,2015-09-23,0.006667529,0.011318635,0.014162937,0.016065749
1942,2015-09-24,0.0072142,0.011256547,0.014106416,0.01602748
1943,2015-09-25,0.0072142,0.011256547,0.014106416,0.01602748
1944,2015-09-26,0.0072142,0.011256547,0.014106416,0.01602748
1945,2015-09-27,0.0072142,0.011256547,0.014106416,0.01602748
1946,2015-09-28,0.007215615,0.010966952,0.01391118,0.015902633
1947,2015-09-29,0.007215615,0.010966952,0.01391118,0.015902633
1948,2015-09-30,0.007215615,0.010966952,0.01391118,0.015902633
1949,2015-10-01,0.00780756,0.011104646,0.013995192,0.015958932
1950,2015-10-02,0.009410875,0.012338712,0.014834284,0.016528637
1951,2015-10-03,0.009410875,0.012338712,0.014834284,0.016528637
1952,2015-10-04,0.009410875,0.012338712,0.014834284,0.016528637
1953,2015-10-05,0.009410875,0.012338712,0.014834284,0.016528637
1954,2015-10-06,0.008722654,0.011864963,0.01452086,0.016321947
1955,2015-10-07,0.008722654,0.011864963,0.01452086,0.016321947
1956,2015-10-08,0.008722654,0.011864963,0.01452086,0.016321947
1957,2015-10-09,0.008437384,0.01165525,0.014385286,0.016234631
1958,2015-10-10,0.008437384,0.01165525,0.014385286,0.016234631
1959,2015-10-11,0.008437384,0.01165525,0.014385286,0.016234631
1960,2015-10-12,0.008437384,0.01165525,0.014385286,0.016234631
1961,2015-10-13,0.008437384,0.01165525,0.014385286,0.016234631
1962,2015-10-14,0.007717628,0.011531011,0.014358623,0.016243535
1963,2015-10-15,0.005149064,0.008887093,0.012557919,0.015020215
1964,2015-10-16,0.004625401,0.008322753,0.012152562,0.014735481
1965,2015-10-17,0.004625401,0.008322753,0.012152562,0.014735481
1966,2015-10-18,0.004625401,0.008322753,0.012152562,0.014735481
1967,2015-10-19,0.004625401,0.008322753,0.012152562,0.014735481
1968,2015-10-20,0.00697319,0.008650738,0.012297999,0.014830434
1969,2015-10-21,0.00697319,0.008650738,0.012297999,0.014830434
1970,2015-10-22,0.00697319,0.008650738,0.012297999,0.014830434
1971,2015-10-23,0.00697319,0.008650738,0.012297999,0.014830434
1972,2015-10-24,0.00697319,0.008650738,0.012297999,0.014830434
1973,2015-10-25,0.00697319,0.008650738,0.012297999,0.014830434
1974,2015-10-26,0.005425423,0.008633811,0.012349117,0.014867831
1975,2015-10-27,0.005189306,0.008471828,0.012240682,0.014795036
1976,2015-10-28,0.005189306,0.008471828,0.012240682,0.014795036
1977,2015-10-29,0.004889278,0.008344906,0.012120445,0.014678207
1978,2015-10-30,0.004358914,0.007769708,0.011727945,0.014416843
1979,2015-10-31,0.004358914,0.007769708,0.011727945,0.014416843
1980,2015-11-01,0.004358914,0.007769708,0.011727945,0.014416843
1981,2015-11-02,0.00395196,0.007670284,0.011673161,0.014379054
1982,2015-11-03,0.00395196,0.007670284,0.011673161,0.014379054
1983,2015-11-04,0.00458442,0.0082671,0.01209527,0.014673264
1984,2015-11-05,0.004581107,0.008263385,0.012092326,0.014671008
1985,2015-11-06,0.009039716,0.01314996,0.01542036,0.016934732
1986,2015-11-07,0.009039716,0.01314996,0.01542036,0.016934732
1987,2015-11-08,0.009039716,0.01314996,0.01542036,0.016934732
1988,2015-11-09,0.009039716,0.01314996,0.01542036,0.016934732
1989,2015-11-10,0.009120175,0.013253643,0.015501517,0.016996746
1990,2015-11-11,0.009120175,0.013253643,0.015501517,0.016996746
1991,2015-11-12,0.008680704,0.012769197,0.015173112,0.016774869
1992,2015-11-13,0.007774808,0.012900448,0.015323986,0.016856538
1993,2015-11-14,0.007774808,0.012900448,0.015323986,0.016856538
1994,2015-11-15,0.007774808,0.012900448,0.015323986,0.016856538
1995,2015-11-16,0.007238341,0.011678573,0.014497727,0.016298789
1996,2015-11-17,0.007063948,0.011266464,0.01418706,0.016089489
1997,2015-11-18,0.006350128,0.011039268,0.014089553,0.016026352
1998,2015-11-19,0.006567997,0.011507704,0.014403963,0.016236732
1999,2015-11-20,0.006567997,0.011507704,0.014403963,0.016236732
2000,2015-11-21,0.006567997,0.011507704,0.014403963,0.016236732
2001,2015-11-22,0.006567997,0.011507704,0.014403963,0.016236732
2002,2015-11-23,0.006567997,0.011507704,0.014403963,0.016236732
2003,2015-11-24,0.006558586,0.011498102,0.014396813,0.016231628
2004,2015-11-25,0.006059291,0.011014148,0.014080911,0.016020659
2005,2015-11-26,0.006059291,0.011014148,0.014080911,0.016020659
2006,2015-11-27,0.006059291,0.011014148,0.014080911,0.016020659
2007,2015-11-28,0.006059291,0.011014148,0.014080911,0.016020659
2008,2015-11-29,0.006059291,0.011014148,0.014080911,0.016020659
2009,2015-11-30,0.006059291,0.011014148,0.014080911,0.016020659
2010,2015-12-01,0.005299891,0.010726051,0.013969823,0.0159478
2011,2015-12-02,0.010726051,0.013969823,0.0159478,0.01726527
2012,2015-12-03,0.010726051,0.013969823,0.0159478,0.01726527
2013,2015-12-04,0.010496963,0.013801363,0.015836513,0.01719215
2014,2015-12-05,0.010496963,0.013801363,0.015836513,0.01719215
2015,2015-12-06,0.010496963,0.013801363,0.015836513,0.01719215
2016,2015-12-07,0.010496963,0.013801363,0.015836513,0.01719215
2017,2015-12-08,0.011272347,0.014328912,0.016193079,0.017433031
2018,2015-12-09,0.011272347,0.014328912,0.016193079,0.017433031
2019,2015-12-10,0.00951618,0.013141612,0.015396322,0.016898569
2020,2015-12-11,0.010974674,0.013481844,0.015601372,0.017035018
2021,2015-12-12,0.010974674,0.013481844,0.015601372,0.017035018
2022,2015-12-13,0.010974674,0.013481844,0.015601372,0.017035018
2023,2015-12-14,0.010974674,0.013481844,0.015601372,0.017035018
2024,2015-12-15,0.010502396,0.013104052,0.015346214,0.016862619
2025,2015-12-16,0.01158287,0.012017123,0.01455432,0.016321638
2026,2015-12-17,0.010249249,0.010967189,0.013836268,0.015830884
2027,2015-12-18,0.010249249,0.010967189,0.013836268,0.015830884
2028,2015-12-19,0.010249249,0.010967189,0.013836268,0.015830884
2029,2015-12-20,0.010249249,0.010967189,0.013836268,0.015830884
2030,2015-12-21,0.010249249,0.010967189,0.013836268,0.015830884
2031,2015-12-22,0.010249249,0.010967189,0.013836268,0.015830884
2032,2015-12-23,0.010479831,0.01121702,0.013993411,0.015941632
2033,2015-12-24,0.010479831,0.01121702,0.013993411,0.015941632
2034,2015-12-25,0.010479831,0.01121702,0.013993411,0.015941632
2035,2015-12-26,0.010479831,0.01121702,0.013993411,0.015941632
2036,2015-12-27,0.010479831,0.01121702,0.013993411,0.015941632
2037,2015-12-28,0.010479831,0.01121702,0.013993411,0.015941632
2038,2015-12-29,0.010479831,0.01121702,0.013993411,0.015941632
2039,2015-12-30,0.010479831,0.01121702,0.013993411,0.015941632
2040,2015-12-31,0.010479831,0.01121702,0.013993411,0.015941632
2041,2016-01-01,0.010479831,0.01121702,0.013993411,0.015941632
2042,2016-01-02,0.010479831,0.01121702,0.013993411,0.015941632
2043,2016-01-03,0.010479831,0.01121702,0.013993411,0.015941632
2044,2016-01-04,0.010466705,0.011212289,0.013989104,0.015938147
2045,2016-01-05,0.010466705,0.011212289,0.013989104,0.015938147
2046,2016-01-06,0.009576522,0.01057011,0.013557624,0.015648095
2047,2016-01-07,0.009576522,0.01057011,0.013557624,0.015648095
2048,2016-01-08,0.011635119,0.012168905,0.014646934,0.016389306
2049,2016-01-09,0.011635119,0.012168905,0.014646934,0.016389306
2050,2016-01-10,0.011635119,0.012168905,0.014646934,0.016389306
2051,2016-01-11,0.011635119,0.012168905,0.014646934,0.016389306
2052,2016-01-12,0.011497562,0.012058145,0.014568652,0.016334036
2053,2016-01-13,0.011497562,0.012058145,0.014568652,0.016334036
2054,2016-01-14,0.00865823,0.009858365,0.013079533,0.015326454
2055,2016-01-15,0.006190439,0.005122708,0.009798607,0.013110788
2056,2016-01-16,0.006190439,0.005122708,0.009798607,0.013110788
2057,2016-01-17,0.006190439,0.005122708,0.009798607,0.013110788
2058,2016-01-18,0.006190439,0.005122708,0.009798607,0.013110788
2059,2016-01-19,0.006190439,0.005122708,0.009798607,0.013110788
2060,2016-01-20,0.005298398,0.004704761,0.009537146,0.012940148
2061,2016-01-21,0.007582334,0.007188373,0.011242396,0.014109117
2062,2016-01-22,0.007582334,0.007188373,0.011242396,0.014109117
2063,2016-01-23,0.007582334,0.007188373,0.011242396,0.014109117
2064,2016-01-24,0.007582334,0.007188373,0.011242396,0.014109117
2065,2016-01-25,0.007582334,0.007188373,0.011242396,0.014109117
2066,2016-01-26,0.007582334,0.007188373,0.011242396,0.014109117
2067,2016-01-27,0.008660426,0.007193987,0.011194775,0.014074173
2068,2016-01-28,0.008653164,0.00719139,0.011194693,0.01407498
2069,2016-01-29,0.006583082,0.006733871,0.010804634,0.013713818
2070,2016-01-30,0.006583082,0.006733871,0.010804634,0.013713818
2071,2016-01-31,0.006583082,0.006733871,0.010804634,0.013713818
2072,2016-02-01,0.006744139,0.006292737,0.010472449,0.013492901
2073,2016-02-02,0.006744139,0.006292737,0.010472449,0.013492901
2074,2016-02-03,0.006744139,0.006292737,0.010472449,0.013492901
2075,2016-02-04,0.00677077,0.00632023,0.010492726,0.013507467
2076,2016-02-05,0.006904549,0.006324121,0.010523299,0.013539442
2077,2016-02-06,0.006904549,0.006324121,0.010523299,0.013539442
2078,2016-02-07,0.006904549,0.006324121,0.010523299,0.013539442
2079,2016-02-08,0.006904549,0.006324121,0.010523299,0.013539442
2080,2016-02-09,0.006843166,0.006270703,0.010479653,0.013505941
2081,2016-02-10,0.006843166,0.006270703,0.010479653,0.013505941
2082,2016-02-11,0.006843166,0.006270703,0.010479653,0.013505941
2083,2016-02-12,0.005001973,0.005238939,0.009897714,0.013126951
2084,2016-02-13,0.005001973,0.005238939,0.009897714,0.013126951
2085,2016-02-14,0.005001973,0.005238939,0.009897714,0.013126951
2086,2016-02-15,0.005001973,0.005238939,0.009897714,0.013126951
2087,2016-02-16,0.004311557,0.003656161,0.008801984,0.012370746
2088,2016-02-17,0.004375986,0.007682723,0.012043206,0.014609209
2089,2016-02-18,0.0043518,0.007623464,0.012000112,0.014578053
2090,2016-02-19,0.004384316,0.007662649,0.012033607,0.014605111
2091,2016-02-20,0.004384316,0.007662649,0.012033607,0.014605111
2092,2016-02-21,0.004384316,0.007662649,0.012033607,0.014605111
2093,2016-02-22,0.004384316,0.007662649,0.012033607,0.014605111
2094,2016-02-23,0.004384316,0.007662649,0.012033607,0.014605111
2095,2016-02-24,0.004036219,0.007656269,0.01206229,0.014625377
2096,2016-02-25,0.004460368,0.008058296,0.01233483,0.014809521
2097,2016-02-26,0.005408674,0.008829034,0.012776813,0.015106535
2098,2016-02-27,0.005408674,0.008829034,0.012776813,0.015106535
2099,2016-02-28,0.005408674,0.008829034,0.012776813,0.015106535
2100,2016-02-29,0.005408674,0.008829034,0.012776813,0.015106535
2101,2016-03-01,0.006925961,0.009307875,0.012978765,0.015240582
2102,2016-03-02,0.009307875,0.012978765,0.015240582,0.01673259
2103,2016-03-03,0.009307875,0.012978765,0.015240582,0.01673259
2104,2016-03-04,0.009660585,0.01319582,0.015386124,0.016830367
2105,2016-03-05,0.009660585,0.01319582,0.015386124,0.016830367
2106,2016-03-06,0.009660585,0.01319582,0.015386124,0.016830367
2107,2016-03-07,0.009660585,0.01319582,0.015386124,0.016830367
2108,2016-03-08,0.009660585,0.01319582,0.015386124,0.016830367
2109,2016-03-09,0.009660585,0.01319582,0.015386124,0.016830367
2110,2016-03-10,0.009660585,0.01319582,0.015386124,0.016830367
2111,2016-03-11,0.009835228,0.013323887,0.015479575,0.016897998
2112,2016-03-12,0.009835228,0.013323887,0.015479575,0.016897998
2113,2016-03-13,0.009835228,0.013323887,0.015479575,0.016897998
2114,2016-03-14,0.009835228,0.013323887,0.015479575,0.016897998
2115,2016-03-15,0.013242988,0.014647419,0.016334637,0.017463799
2116,2016-03-16,0.012025883,0.013075921,0.015270618,0.016750638
2117,2016-03-17,0.016645488,0.016575146,0.017599373,0.018299623
2118,2016-03-18,0.016645488,0.016575146,0.017599373,0.018299623
2119,2016-03-19,0.016645488,0.016575146,0.017599373,0.018299623
2120,2016-03-20,0.016645488,0.016575146,0.017599373,0.018299623
2121,2016-03-21,0.016645488,0.016575146,0.017599373,0.018299623
2122,2016-03-22,0.016645488,0.016575146,0.017599373,0.018299623
2123,2016-03-23,0.01643596,0.016592968,0.017613597,0.018308969
2124,2016-03-24,0.016253516,0.016473722,0.01753629,0.018258385
2125,2016-03-25,0.016253516,0.016473722,0.01753629,0.018258385
2126,2016-03-26,0.016253516,0.016473722,0.01753629,0.018258385
2127,2016-03-27,0.016253516,0.016473722,0.01753629,0.018258385
2128,2016-03-28,0.016850921,0.016383985,0.017469313,0.018218749
2129,2016-03-29,0.016850921,0.016383985,0.017469313,0.018218749
2130,2016-03-30,0.016850921,0.016383985,0.017469313,0.018218749
2131,2016-03-31,0.016850921,0.016383985,0.017469313,0.018218749
2132,2016-04-01,0.016598599,0.016525781,0.017564699,0.018280644
2133,2016-04-02,0.016598599,0.016525781,0.017564699,0.018280644
2134,2016-04-03,0.016598599,0.016525781,0.017564699,0.018280644
2135,2016-04-04,0.016598599,0.016525781,0.017564699,0.018280644
2136,2016-04-05,0.018203413,0.017624037,0.018283435,0.018750389
2137,2016-04-06,0.018203413,0.017624037,0.018283435,0.018750389
2138,2016-04-07,0.018203413,0.017624037,0.018283435,0.018750389
2139,2016-04-08,0.018203413,0.017624037,0.018283435,0.018750389
2140,2016-04-09,0.018203413,0.017624037,0.018283435,0.018750389
2141,2016-04-10,0.018203413,0.017624037,0.018283435,0.018750389
2142,2016-04-11,0.018203413,0.017624037,0.018283435,0.018750389
2143,2016-04-12,0.018817532,0.018092878,0.01859283,0.018954565
2144,2016-04-13,0.016155019,0.016746266,0.017742424,0.018397971
2145,2016-04-14,0.016649182,0.017163278,0.018019211,0.018580448
2146,2016-04-15,0.017121577,0.01736652,0.018111527,0.018638541
2147,2016-04-16,0.017121577,0.01736652,0.018111527,0.018638541
2148,2016-04-17,0.017121577,0.01736652,0.018111527,0.018638541
2149,2016-04-18,0.017121577,0.01736652,0.018111527,0.018638541
2150,2016-04-19,0.013395638,0.017056615,0.018003657,0.018570291
2151,2016-04-20,0.013395638,0.017056615,0.018003657,0.018570291
2152,2016-04-21,0.011341467,0.01488806,0.01657488,0.017629538
2153,2016-04-22,0.011341467,0.01488806,0.01657488,0.017629538
2154,2016-04-23,0.011341467,0.01488806,0.01657488,0.017629538
2155,2016-04-24,0.011341467,0.01488806,0.01657488,0.017629538
2156,2016-04-25,0.011659992,0.014878585,0.016559168,0.017618911
2157,2016-04-26,0.01153171,0.014791762,0.016501766,0.017580863
2158,2016-04-27,0.01153171,0.014791762,0.016501766,0.017580863
2159,2016-04-28,0.013680608,0.015008681,0.016626289,0.017667002
2160,2016-04-29,0.012572186,0.015006956,0.016660341,0.017691122
2161,2016-04-30,0.012572186,0.015006956,0.016660341,0.017691122
2162,2016-05-01,0.012572186,0.015006956,0.016660341,0.017691122
2163,2016-05-02,0.014376764,0.015412181,0.016885152,0.017839591
2164,2016-05-03,0.014376764,0.015412181,0.016885152,0.017839591
2165,2016-05-04,0.013423752,0.014588998,0.016338829,0.017480282
2166,2016-05-05,0.013423752,0.014588998,0.016338829,0.017480282
2167,2016-05-06,0.013314472,0.014490199,0.016270196,0.017433755
2168,2016-05-07,0.013314472,0.014490199,0.016270196,0.017433755
2169,2016-05-08,0.013314472,0.014490199,0.016270196,0.017433755
2170,2016-05-09,0.013314472,0.014490199,0.016270196,0.017433755
2171,2016-05-10,0.013775503,0.014960675,0.016581913,0.017638405
2172,2016-05-11,0.013775503,0.014960675,0.016581913,0.017638405
2173,2016-05-12,0.015576481,0.016836274,0.017821906,0.018456405
2174,2016-05-13,0.017675484,0.01873765,0.019005681,0.019230438
2175,2016-05-14,0.017675484,0.01873765,0.019005681,0.019230438
